seed,method,selected,oof_accuracy,accuracy,balanced_accuracy,pred_rate
2026,conv_fusion_net_0.10,conv_fusion_net_0.10,0.6885608856088561,0.7286135693215339,0.7235324947589099,0.40412979351032446
2026,conv_fusion_net_0.20,conv_fusion_net_0.20,0.6929889298892989,0.7286135693215339,0.720230607966457,0.35103244837758113
2026,conv_fusion_net_0.35,conv_fusion_net_0.35,0.6878228782287823,0.7109144542772862,0.6980607966457023,0.28023598820059
2026,conv_fusion_z_et_0.10,conv_fusion_z_et_0.10,0.692250922509225,0.7227138643067846,0.7190775681341719,0.4277286135693215
2026,conv_fusion_z_et_0.20,conv_fusion_z_et_0.20,0.6937269372693727,0.7433628318584071,0.7388888888888889,0.41297935103244837
2026,conv_fusion_z_et_0.35,conv_fusion_z_et_0.35,0.7055350553505535,0.7492625368731564,0.7444444444444445,0.40707964601769914
2026,conv_fusion_z_log_0.10,conv_fusion_z_log_0.10,0.6885608856088561,0.7345132743362832,0.7312893081761006,0.4336283185840708
2026,conv_fusion_z_log_0.20,conv_fusion_z_log_0.20,0.6892988929889299,0.7345132743362832,0.730188679245283,0.415929203539823
2026,conv_fusion_z_log_0.35,conv_fusion_z_log_0.35,0.6907749077490775,0.7492625368731564,0.745545073375262,0.4247787610619469
2026,conv_fusion_z_svc_0.10,conv_fusion_z_svc_0.10,0.6885608856088561,0.7345132743362832,0.7312893081761006,0.4336283185840708
2026,conv_fusion_z_svc_0.20,conv_fusion_z_svc_0.20,0.6981549815498155,0.7345132743362832,0.7298218029350105,0.41002949852507375
2026,conv_fusion_z_svc_0.35,conv_fusion_z_svc_0.35,0.6885608856088561,0.7315634218289085,0.7277777777777777,0.4247787610619469
2026,conv_fusion_zp_log_0.10,conv_fusion_zp_log_0.10,0.6878228782287823,0.7374631268436578,0.7340670859538784,0.4306784660766962
2026,conv_fusion_zp_log_0.20,conv_fusion_zp_log_0.20,0.6892988929889299,0.7345132743362832,0.730188679245283,0.415929203539823
2026,conv_fusion_zp_log_0.35,conv_fusion_zp_log_0.35,0.6892988929889299,0.7463126843657817,0.7424004192872118,0.4218289085545723
2026,conv_gate0.008,conv_gate0.008,0.7055350553505535,0.7492625368731564,0.7444444444444445,0.40707964601769914
2026,conv_gate0.012,conv_gate0.012,0.7055350553505535,0.7492625368731564,0.7444444444444445,0.40707964601769914
2026,conv_gate0.016,conv_gate0.016,0.7055350553505535,0.7492625368731564,0.7444444444444445,0.40707964601769914
2026,conv_net,conv_net,0.6516605166051661,0.6607669616519174,0.6431341719077568,0.20648967551622419
2026,conv_svc,conv_svc,0.6819188191881919,0.7197640117994101,0.7166666666666667,0.4365781710914454
2026,conv_z_et,conv_z_et,0.6811808118081181,0.7168141592920354,0.7113207547169811,0.39823008849557523
2026,conv_z_log,conv_z_log,0.6701107011070111,0.7227138643067846,0.7187106918238994,0.4218289085545723
2026,conv_z_svc,conv_z_svc,0.6693726937269373,0.7197640117994101,0.715566037735849,0.41887905604719766
2026,conv_zp_log,conv_zp_log,0.6715867158671587,0.7256637168141593,0.7214884696016771,0.41887905604719766
