seed,method,selected,oof_accuracy,accuracy,balanced_accuracy,pred_rate
114399,conv_fusion_net_0.10,conv_fusion_net_0.10,0.6944649446494465,0.7050147492625368,0.6994758909853249,0.39823008849557523
114399,conv_fusion_net_0.20,conv_fusion_net_0.20,0.6966789667896679,0.7079646017699115,0.7011530398322852,0.3775811209439528
114399,conv_fusion_net_0.35,conv_fusion_net_0.35,0.6833948339483394,0.7109144542772862,0.6995283018867924,0.30383480825958703
114399,conv_fusion_z_et_0.10,conv_fusion_z_et_0.10,0.692250922509225,0.7109144542772862,0.7072327044025157,0.4277286135693215
114399,conv_fusion_z_et_0.20,conv_fusion_z_et_0.20,0.6915129151291513,0.7138643067846607,0.7107442348008386,0.4365781710914454
114399,conv_fusion_z_et_0.35,conv_fusion_z_et_0.35,0.6929889298892989,0.7138643067846607,0.7107442348008386,0.4365781710914454
114399,conv_fusion_z_log_0.10,conv_fusion_z_log_0.10,0.6900369003690037,0.7109144542772862,0.7072327044025157,0.4277286135693215
114399,conv_fusion_z_log_0.20,conv_fusion_z_log_0.20,0.6981549815498155,0.7197640117994101,0.7181341719077567,0.46017699115044247
114399,conv_fusion_z_log_0.35,conv_fusion_z_log_0.35,0.6907749077490775,0.7138643067846607,0.7114779874213837,0.44837758112094395
114399,conv_fusion_z_svc_0.10,conv_fusion_z_svc_0.10,0.6937269372693727,0.7109144542772862,0.7072327044025157,0.4277286135693215
114399,conv_fusion_z_svc_0.20,conv_fusion_z_svc_0.20,0.6996309963099631,0.7109144542772862,0.7083333333333333,0.44542772861356933
114399,conv_fusion_z_svc_0.35,conv_fusion_z_svc_0.35,0.6892988929889299,0.7138643067846607,0.7100104821802935,0.4247787610619469
114399,conv_fusion_zp_log_0.10,conv_fusion_zp_log_0.10,0.6900369003690037,0.7109144542772862,0.7072327044025157,0.4277286135693215
114399,conv_fusion_zp_log_0.20,conv_fusion_zp_log_0.20,0.6981549815498155,0.7138643067846607,0.7118448637316561,0.45427728613569324
114399,conv_fusion_zp_log_0.35,conv_fusion_zp_log_0.35,0.6907749077490775,0.7138643067846607,0.7114779874213837,0.44837758112094395
114399,conv_gate0.008,conv_gate0.008,0.6996309963099631,0.7109144542772862,0.7083333333333333,0.44542772861356933
114399,conv_gate0.012,conv_gate0.012,0.6996309963099631,0.7109144542772862,0.7083333333333333,0.44542772861356933
114399,conv_gate0.016,conv_gate0.016,0.6841328413284132,0.7079646017699115,0.7048218029350104,0.4365781710914454
114399,conv_net,conv_net,0.6597785977859778,0.6607669616519174,0.6427672955974842,0.20058997050147492
