seed,method,selected,oof_accuracy,accuracy,balanced_accuracy,pred_rate
987654,conv_fusion_net_0.10,conv_fusion_net_0.10,0.6811808118081181,0.7256637168141593,0.7233228511530398,0.44837758112094395
987654,conv_fusion_net_0.20,conv_fusion_net_0.20,0.6811808118081181,0.7256637168141593,0.7203878406708595,0.40117994100294985
987654,conv_fusion_net_0.35,conv_fusion_net_0.35,0.6774907749077491,0.7315634218289085,0.7241090146750524,0.36578171091445427
987654,conv_fusion_z_et_0.10,conv_fusion_z_et_0.10,0.6841328413284132,0.7138643067846607,0.7125786163522012,0.46607669616519176
987654,conv_fusion_z_et_0.20,conv_fusion_z_et_0.20,0.6952029520295203,0.7197640117994101,0.7174004192872117,0.44837758112094395
987654,conv_fusion_z_et_0.35,conv_fusion_z_et_0.35,0.7055350553505535,0.7138643067846607,0.7114779874213837,0.44837758112094395
987654,conv_fusion_z_log_0.10,conv_fusion_z_log_0.10,0.6885608856088561,0.7227138643067846,0.7209119496855345,0.45722713864306785
987654,conv_fusion_z_log_0.20,conv_fusion_z_log_0.20,0.7018450184501845,0.7138643067846607,0.711111111111111,0.4424778761061947
987654,conv_fusion_z_log_0.35,conv_fusion_z_log_0.35,0.6944649446494465,0.7168141592920354,0.7146226415094339,0.45132743362831856
987654,conv_fusion_z_svc_0.10,conv_fusion_z_svc_0.10,0.6892988929889299,0.7138643067846607,0.7122117400419288,0.46017699115044247
987654,conv_fusion_z_svc_0.20,conv_fusion_z_svc_0.20,0.7025830258302583,0.7079646017699115,0.7055555555555555,0.44837758112094395
987654,conv_fusion_z_svc_0.35,conv_fusion_z_svc_0.35,0.6981549815498155,0.7050147492625368,0.7031446540880503,0.45722713864306785
987654,conv_fusion_zp_log_0.10,conv_fusion_zp_log_0.10,0.6885608856088561,0.7227138643067846,0.7209119496855345,0.45722713864306785
987654,conv_fusion_zp_log_0.20,conv_fusion_zp_log_0.20,0.7003690036900369,0.7138643067846607,0.711111111111111,0.4424778761061947
987654,conv_fusion_zp_log_0.35,conv_fusion_zp_log_0.35,0.6937269372693727,0.7168141592920354,0.7146226415094339,0.45132743362831856
987654,conv_gate0.008,conv_gate0.008,0.7055350553505535,0.7138643067846607,0.7114779874213837,0.44837758112094395
987654,conv_gate0.012,conv_gate0.012,0.7055350553505535,0.7138643067846607,0.7114779874213837,0.44837758112094395
987654,conv_gate0.016,conv_gate0.016,0.7055350553505535,0.7138643067846607,0.7114779874213837,0.44837758112094395
987654,conv_net,conv_net,0.6487084870848708,0.6991150442477876,0.6917190775681341,0.3687315634218289
987654,conv_svc,conv_svc,0.6723247232472325,0.7079646017699115,0.7073899371069182,0.4778761061946903
987654,conv_z_et,conv_z_et,0.6715867158671587,0.6873156342182891,0.6850104821802935,0.45132743362831856
987654,conv_z_log,conv_z_log,0.6723247232472325,0.6814159292035398,0.6798218029350105,0.4631268436578171
987654,conv_z_svc,conv_z_svc,0.6760147601476014,0.672566371681416,0.6714884696016772,0.471976401179941
987654,conv_zp_log,conv_zp_log,0.6723247232472325,0.6814159292035398,0.6798218029350105,0.4631268436578171
987654,erp_erp_late_et_l8,erp_erp_late_et_l8,0.6745387453874538,0.672566371681416,0.6659853249475891,0.3834808259587021
987654,erp_erp_late_lda,erp_erp_late_lda,0.6265682656826568,0.6873156342182891,0.6861111111111111,0.4690265486725664
987654,erp_erp_late_log_c03,erp_erp_late_log_c03,0.6287822878228783,0.6519174041297935,0.654979035639413,0.5398230088495575
987654,erp_erp_late_log_c08,erp_erp_late_log_c08,0.6199261992619927,0.6460176991150443,0.6490566037735849,0.5398230088495575
987654,erp_erp_late_ridge_a8,erp_erp_late_ridge_a8,0.5763837638376383,0.6342182890855457,0.6375786163522013,0.5457227138643068
987654,erp_erp_late_svc_c07,erp_erp_late_svc_c07,0.6619926199261993,0.6991150442477876,0.6964884696016771,0.44542772861356933
987654,oof_rank_mean12,oof_rank_mean12,0.7033210332103321,0.7138643067846607,0.7118448637316561,0.45427728613569324
987654,oof_rank_mean3,oof_rank_mean3,0.7099630996309964,0.7168141592920354,0.7149895178197065,0.45722713864306785
987654,oof_rank_mean5,oof_rank_mean5,0.7136531365313653,0.7197640117994101,0.7177672955974843,0.45427728613569324
987654,oof_rank_mean8,oof_rank_mean8,0.7077490774907749,0.7109144542772862,0.7094339622641509,0.4631268436578171
987654,oof_rank_median12,oof_rank_median12,0.7047970479704797,0.7109144542772862,0.7094339622641509,0.4631268436578171
987654,oof_rank_median3,oof_rank_median3,0.7099630996309964,0.7109144542772862,0.7094339622641509,0.4631268436578171
987654,oof_rank_median5,oof_rank_median5,0.7070110701107011,0.7079646017699115,0.7066561844863731,0.46607669616519176
987654,oof_rank_median8,oof_rank_median8,0.7070110701107011,0.7168141592920354,0.7157232704402515,0.4690265486725664
987654,recipe_conv_spec_erp_mean,recipe_conv_spec_erp_mean,0.7055350553505535,0.7138643067846607,0.7125786163522012,0.46607669616519176
987654,recipe_conv_spec_erp_median,recipe_conv_spec_erp_median,0.7055350553505535,0.7138643067846607,0.7125786163522012,0.46607669616519176
987654,recipe_conv_spec_erp_zmean,recipe_conv_spec_erp_zmean,0.7033210332103321,0.6932153392330384,0.694601677148847,0.5103244837758112
987654,recipe_four_core_mean,recipe_four_core_mean,0.7055350553505535,0.7138643067846607,0.7125786163522012,0.46607669616519176
987654,recipe_four_core_median,recipe_four_core_median,0.7055350553505535,0.7138643067846607,0.7125786163522012,0.46607669616519176
